,movie_id,title,tags
69,44826,Hugo,"hugo is an orphan boy living in the walls of a train station in 1930s paris. he learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. the only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which hugo needs to find to unlock the secret he believes it contains. on his adventures, he meets with a shopkeeper, george melies, who works in the train station and his adventure-seeking god-daughter. hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past. adventure drama family library clock film director key toy boy love orphan robot automaton hiding filmmaking leg brace doberman 3d benkingsley sachabaroncohen asabutterfield martinscorsese"
70,8487,Wild Wild West,legless southern inventor dr. arliss loveless plans to rekindle the civil war by assassinating president u.s. grant. only two men can stop him: gunfighter james west and master-of-disguise and inventor artemus gordon. the two must team up to thwart loveless' plans. action adventure comedy sciencefiction western steampunk based on tv series steam locomotive drag willsmith kevinkline kennethbranagh barrysonnenfeld
71,1735,The Mummy: Tomb of the Dragon Emperor,"archaeologist rick o'connell travels to china, pitting him against an emperor from the 2,000-year-old han dynasty who's returned from the dead to pursue a quest for world domination. this time, o'connell enlists the help of his wife and son to quash the so-called 'dragon emperor' and his abuse of supernatural power. adventure action fantasy brendanfraser jetli johnhannah robcohen"
72,297761,Suicide Squad,"from dc comics comes the suicide squad, an antihero team of incarcerated supervillains who act as deniable assets for the united states government, undertaking high-risk black ops missions in exchange for commuted prison sentences. action adventure crime fantasy sciencefiction dc comics shared universe anti hero secret mission villain superhero supervillain dc extended universe willsmith margotrobbie joelkinnaman davidayer"
73,2698,Evan Almighty,god contacts congressman evan baxter and tells him to build an ark in preparation for a great flood. fantasy comedy family father son relationship daily life married couple support father marriage faith baustelle rescue animal nature duringcreditsstinger noah's ark stevecarell laurengraham johngoodman tomshadyac
74,137113,Edge of Tomorrow,"major bill cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. cage is killed within minutes, managing to take an alpha alien down with him. he awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop. action sciencefiction deja vu time warp restart dystopia war alien military officer soldier alien invasion exoskeleton tomcruise emilyblunt brendangleeson dougliman"
75,9804,Waterworld,"in a futuristic world where the polar ice caps have melted and made earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. they escape, along with her young charge, enola, and sail off aboard his ship. but the trio soon becomes the target of a menacing pirate who covets the map to 'dryland' – which is tattooed on enola's back. adventure action ocean tattoo mutant water dystopia doomsday kevincostner chaimgirafi rickaviles kevinreynolds"
76,14869,G.I. Joe: The Rise of Cobra,"from the egyptian desert to deep below the polar ice caps, the elite g.i. joe team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer destro and the growing threat of the mysterious cobra organization to prevent them from plunging the world into chaos. adventure action thriller sciencefiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra dennisquaid channingtatum marlonwayans stephensommers"
77,150540,Inside Out,"growing up can be a bumpy road, and it's no exception for riley, who is uprooted from her midwest life when her father starts a new job in san francisco. like all of us, riley is guided by her emotions - joy, fear, anger, disgust and sadness. the emotions live in headquarters, the control center inside riley's mind, where they help advise her through everyday life. as riley and her emotions struggle to adjust to a new life in san francisco, turmoil ensues in headquarters. although joy, riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school. drama comedy animation family dream cartoon imaginary friend animation family moving kids unicorn duringcreditsstinger 3d emotions amypoehler phyllissmith richardkind petedocter"
78,278927,The Jungle Book,"after a threat from the tiger shere khan forces him to flee the jungle, a man-cub named mowgli embarks on a journey of self discovery with the help of panther, bagheera, and free spirited bear, baloo. family adventure drama fantasy based on novel snake wolf elephant tiger feral child panther remake bear jungle talking animal orphan animal talking to animals neelsethi billmurray benkingsley jonfavreau"
79,10138,Iron Man 2,"with the world now aware of his dual life as the armored superhero iron man, billionaire inventor tony stark faces pressure from the government, the press and the public to share his technology with the military. unwilling to let go of his invention, stark, with pepper potts and james 'rhodey' rhodes at his side, must forge new alliances – and confront powerful enemies. adventure action sciencefiction malibu marvel comic superhero based on comic book revenge aftercreditsstinger marvel cinematic universe robertdowneyjr. gwynethpaltrow doncheadle jonfavreau"
